latitude,longitude,type,severity,date
44.23910849173629,-76.4734918894019,drug offense,0.72,2015-01-30
44.24635160945601,-76.49575788373805,public disturbance,0.45,2021-06-07
44.23479477321273,-76.43403328765872,fraud,0.95,2017-04-23
44.248334005840476,-76.46291952701894,burglary,0.96,2020-10-18
44.243681144810076,-76.4733907416972,burglary,0.74,2015-04-12
44.24463553787296,-76.5047313895185,theft,0.91,2015-02-08
44.21638469202215,-76.49530329468728,drug offense,0.58,2023-08-15
44.26100055071256,-76.46930459675418,drug offense,0.42,2022-02-25
44.251409817483214,-76.47083181239971,assault,0.34,2017-05-13
44.26325321055921,-76.50776384186386,fraud,0.76,2022-01-14
44.24441715222195,-76.48285072596084,theft,0.98,2018-09-02
44.24013700307517,-76.49536065144073,fraud,0.95,2021-04-13
44.241704239405614,-76.47546410940932,fraud,0.11,2019-02-28
44.248314383576115,-76.43246417690057,theft,0.66,2016-06-04
44.2155372389693,-76.49098821905315,theft,0.66,2023-12-29
44.231481223529535,-76.4806090035763,theft,0.77,2017-05-26
44.226539384581685,-76.47087082650229,public disturbance,0.11,2019-08-06
44.24431043463808,-76.43416322348428,theft,0.22,2019-05-20
44.22515896318724,-76.4935001860733,vandalism,0.76,2022-02-23
44.22636572172637,-76.49412100981982,public disturbance,0.31,2019-12-09
44.22745001774144,-76.47250455130599,assault,0.38,2023-03-09
44.21744474143311,-76.45910101414822,fraud,0.89,2020-02-01
44.233213025128606,-76.48495273702345,vandalism,0.6,2017-10-28
44.22508988519012,-76.43408610515856,assault,0.35,2020-04-22
44.26454760092212,-76.4766273327998,public disturbance,0.91,2017-08-23
44.24734004039877,-76.48776465980802,theft,0.8,2022-01-21
44.25800529414997,-76.43220072122145,drug offense,0.87,2021-07-19
44.222761271809844,-76.48614753163834,vandalism,0.66,2020-06-09
44.23121111845834,-76.48675297873332,theft,0.8,2020-03-01
44.23402403651589,-76.47010903688725,fraud,0.37,2017-01-20
44.21272152854966,-76.5079071951362,burglary,0.9,2015-10-26
44.22858121043382,-76.48570851756821,burglary,0.29,2023-05-26
44.224783652913466,-76.48296551653425,assault,0.92,2015-06-03
44.23496509808738,-76.44328535622205,burglary,0.55,2020-04-19
44.22615752928519,-76.49076508646976,public disturbance,0.16,2018-10-30
44.239449801374406,-76.45999887132318,fraud,0.26,2023-07-24
44.23994360383032,-76.4796288923645,fraud,0.9,2018-10-23
44.24664970007055,-76.44548990334326,public disturbance,0.12,2023-03-13
44.22301882863376,-76.48343290444595,vandalism,0.12,2021-01-29
44.22150345367606,-76.47560008709154,burglary,0.47,2018-03-16
44.249907672424094,-76.44947774004014,burglary,0.16,2021-04-21
44.25932255935164,-76.44638485817065,public disturbance,0.59,2016-10-21
44.25316204320859,-76.43409353340436,fraud,0.52,2022-01-05
44.24672196661007,-76.46959837428837,theft,0.28,2015-02-08
44.243144896200576,-76.49473945443576,vandalism,0.45,2023-06-09
44.26603704444829,-76.48480773945961,fraud,0.16,2016-03-29
44.22997667820003,-76.47587119574048,drug offense,0.75,2022-06-12
44.21912802019545,-76.44798810519968,theft,0.7,2017-03-24
44.212467146493765,-76.43015334460966,public disturbance,0.49,2016-12-25
44.22079175239306,-76.50848108797061,theft,0.67,2022-07-08
44.21873796732871,-76.50590918920345,assault,0.6,2015-10-27
44.2631968444439,-76.47089706708304,theft,0.91,2017-02-07
44.22682695395608,-76.49680415640232,burglary,0.58,2023-09-28
44.264789612444446,-76.43408264018348,burglary,0.93,2020-03-13
44.23052339739281,-76.47144872219981,burglary,0.84,2017-07-26
44.228619647499684,-76.43008183446773,theft,0.33,2018-04-15
44.23555438986508,-76.47442696450447,drug offense,0.42,2018-04-23
44.249082870812856,-76.43169162663631,public disturbance,0.69,2017-01-23
44.2473992452563,-76.47555992804662,drug offense,0.72,2022-10-22
44.21159257011601,-76.44708649965611,assault,0.69,2021-01-13
44.227239014143706,-76.48395429123339,assault,0.7,2021-05-07
44.259441795288005,-76.5053690762061,public disturbance,0.49,2022-02-28
44.225408094336814,-76.49278756679952,fraud,0.21,2018-09-02
44.24798964446616,-76.47049319297632,burglary,0.22,2020-08-28
44.22931869445647,-76.48129998896245,theft,0.4,2017-05-03
44.25986053953645,-76.43876073231885,assault,0.53,2021-08-29
44.24787278476081,-76.48515376475362,public disturbance,0.66,2017-02-25
44.26333997236025,-76.47110863217698,drug offense,0.97,2015-04-10
44.236824325705605,-76.46711918269702,public disturbance,0.11,2015-03-12
44.26777630731434,-76.46110464494433,vandalism,0.73,2017-09-11
44.249151717924256,-76.46822014227017,drug offense,0.28,2017-06-06
44.21169410884869,-76.50281122721961,vandalism,0.25,2021-04-24
44.21719617894825,-76.45700596829641,burglary,0.71,2023-04-22
44.24397612246449,-76.50944170381872,public disturbance,0.28,2015-04-02
44.26234057815533,-76.45696632249644,theft,0.48,2018-01-23
44.263679810947,-76.45923586828297,burglary,0.44,2023-01-26
44.24896046092823,-76.45012151141691,burglary,0.3,2019-11-11
44.24754913915693,-76.43112722597513,vandalism,0.86,2018-05-18
44.21569136188737,-76.44364193713074,fraud,0.24,2020-12-30
44.22759895581305,-76.49133364059423,vandalism,0.57,2021-04-28
44.23992140574913,-76.48335643671959,drug offense,0.45,2018-06-18
44.244653816751615,-76.47510021067143,fraud,0.42,2023-09-10
44.22606852597792,-76.44494573730304,fraud,0.89,2015-02-01
44.23629187250293,-76.44384112523142,assault,0.87,2023-06-09
44.23085334238839,-76.44607282493601,assault,0.21,2016-04-14
44.23631445878295,-76.46892842003642,public disturbance,0.66,2016-02-10
44.23273278338998,-76.49163821460382,public disturbance,0.26,2015-07-08
44.26021731774513,-76.44864249541038,burglary,0.9,2023-05-16
44.250918872153555,-76.47406689560707,assault,0.83,2016-03-16
44.22495063850346,-76.48630877270664,vandalism,0.39,2022-04-04
44.220394370492095,-76.49680705160041,burglary,0.7,2020-08-03
44.26365141938395,-76.50635713186529,vandalism,0.34,2020-08-18
44.23216856292524,-76.4948081383819,vandalism,0.33,2023-04-05
44.24503547439293,-76.50288210396313,vandalism,0.74,2020-12-09
44.227216819698654,-76.49345413732154,drug offense,0.6,2021-07-05
44.25619752435926,-76.4525197571892,vandalism,0.69,2021-05-10
44.255897106024584,-76.47013363262069,burglary,0.85,2018-03-01
44.25383051813334,-76.49799384030676,fraud,0.62,2023-07-02
44.221246293347164,-76.50612049908818,fraud,0.27,2019-05-01
44.24927451551775,-76.49361726262781,vandalism,0.42,2018-12-08
44.2170670561349,-76.4725630959142,theft,0.23,2021-01-09
44.2235975528617,-76.49573581241368,burglary,0.64,2016-06-11
44.23042089768021,-76.4926374529056,vandalism,0.44,2018-04-10
44.222973869837205,-76.43429469144895,vandalism,0.38,2015-01-04
44.217483008747095,-76.44268867260242,burglary,0.33,2019-12-27
44.22136817969627,-76.49844185208626,public disturbance,0.7,2015-07-01
44.26140797326088,-76.49389368307965,fraud,0.5,2018-10-01
44.2490452453047,-76.4888613776606,burglary,0.29,2023-03-23
44.260111657616996,-76.4870738458451,assault,0.65,2022-11-28
44.21852989134596,-76.43082282019179,public disturbance,0.57,2022-06-28
44.24292033479517,-76.4941776846663,theft,0.13,2017-08-09
44.23043147993046,-76.47393608577981,fraud,0.33,2020-10-04
44.24412789981266,-76.47050560856196,vandalism,0.76,2019-11-10
44.230219225778306,-76.45405373230457,burglary,0.87,2018-08-28
44.26017603269155,-76.44683923582139,fraud,0.25,2022-04-08
44.222530505481636,-76.4972647710917,fraud,0.74,2019-05-29
44.24465296323224,-76.47442514311643,assault,0.71,2023-08-28
44.257324364766404,-76.44573660691606,theft,0.7,2020-05-18
44.23640828387289,-76.50238809798824,theft,0.64,2019-06-07
44.24453623383458,-76.50537046511212,vandalism,0.81,2016-10-13
44.26272133024115,-76.45071803591986,vandalism,0.97,2017-04-04
44.21022265650368,-76.50845625677246,theft,0.92,2015-04-03
44.23390882447109,-76.48611038849788,theft,0.89,2022-07-18
44.21604587658468,-76.48915093360633,theft,0.6,2021-07-18
44.26998082429495,-76.49024715032623,assault,0.56,2018-07-13
44.24429668431496,-76.47775103360969,vandalism,0.38,2017-09-22
44.22084532153554,-76.4616383453918,theft,0.61,2020-09-07
44.24083281592182,-76.48775260660142,drug offense,0.58,2020-05-17
44.240269386567654,-76.50061329835361,vandalism,0.83,2023-05-26
44.247624842443884,-76.49098516682572,fraud,0.2,2020-08-03
44.25774381056021,-76.48063683555064,assault,0.52,2018-01-03
44.22404575628103,-76.48954865336228,fraud,0.19,2020-04-04
44.260130347884854,-76.4672676585458,vandalism,0.4,2015-08-24
44.23930288672936,-76.43615157998416,public disturbance,0.65,2018-08-11
44.25546463954354,-76.4712445803213,vandalism,0.19,2015-06-21
44.249595977337485,-76.48503704214593,burglary,0.68,2021-05-27
44.264730598361446,-76.48326904662063,drug offense,0.84,2023-11-28
44.25248101076734,-76.4494438724217,assault,0.19,2016-10-25
44.24470756250914,-76.46169640515862,theft,0.5,2015-12-07
44.227581047480605,-76.4758296409178,theft,0.5,2023-01-19
44.26946344443769,-76.46435261958327,public disturbance,0.3,2017-07-23
44.22586234616833,-76.46824941020915,drug offense,0.58,2015-05-05
44.22146070304904,-76.49123833655355,fraud,0.19,2019-06-19
44.264318199429425,-76.47703578850329,drug offense,0.15,2015-03-19
44.24345067097742,-76.48005023511426,vandalism,0.71,2023-12-10
44.240929327789566,-76.50223062844333,drug offense,0.39,2015-08-15
44.23742813159875,-76.48177388625744,drug offense,0.66,2017-01-15
44.24803407417403,-76.46709227198008,assault,0.44,2015-01-06
44.223757121429834,-76.47482710866046,theft,0.76,2023-11-16
44.2498789626194,-76.4483313066634,assault,0.34,2021-01-18
44.23516863410437,-76.44336204338423,vandalism,0.26,2018-04-01
44.223732532275875,-76.48965826917355,burglary,0.67,2021-05-22
44.22043602449478,-76.48544970694759,burglary,0.25,2021-06-28
44.25515465798175,-76.4779887103084,vandalism,0.27,2020-11-23
44.2506571781246,-76.46144066728358,vandalism,0.13,2018-01-05
44.22739627752631,-76.45548717033822,fraud,0.57,2020-03-28
44.23795259502207,-76.49353855702068,theft,0.27,2021-04-11
44.216530605444156,-76.50458534435182,drug offense,0.3,2017-06-15
44.22993601947963,-76.4783272710715,burglary,0.45,2022-10-22
44.22967093335259,-76.48982106647236,burglary,0.27,2016-04-15
44.229162358873296,-76.48172033274956,drug offense,0.28,2020-05-17
44.2202955596168,-76.46246251029987,public disturbance,0.76,2019-01-13
44.219187695974675,-76.50299699774445,assault,0.54,2021-09-09
44.26922796197906,-76.44086981412471,vandalism,0.93,2019-09-15
44.22718546739249,-76.49687757478098,vandalism,0.43,2016-11-17
44.24252175163226,-76.4826577618981,vandalism,0.85,2020-04-30
44.21164407278769,-76.48277790284608,theft,0.76,2018-09-15
44.225372517365564,-76.49986730107979,burglary,0.86,2023-08-05
44.24567836001614,-76.50812733494703,fraud,0.18,2021-05-29
44.23465467778615,-76.49129322982952,fraud,0.59,2019-07-05
44.211959384774296,-76.48719628392912,burglary,0.29,2021-10-13
44.263890085070145,-76.48774102563574,fraud,0.66,2020-11-08
44.228399985249844,-76.49960280857738,vandalism,0.32,2020-07-21
44.23743731907374,-76.49492619161612,fraud,0.57,2018-05-11
44.2483962142603,-76.48339442007341,vandalism,0.29,2018-01-03
44.217123047367394,-76.46087528676125,public disturbance,0.55,2016-07-13
44.21218734058106,-76.431251841946,fraud,0.56,2020-06-24
44.24162446975676,-76.46518920779044,theft,0.25,2016-01-30
44.249182328203794,-76.49544224069068,vandalism,0.72,2018-08-18
44.22722581562336,-76.4601353555025,fraud,0.89,2015-03-06
44.228307822135164,-76.46690257551388,theft,0.93,2021-08-14
44.22747334601366,-76.47775742105915,fraud,0.93,2018-05-14
44.228348971186435,-76.49585259708941,public disturbance,0.72,2018-05-11
44.24563769886431,-76.44133166911341,burglary,0.22,2019-12-08
44.24317167187707,-76.47240003868284,drug offense,0.64,2018-03-30
44.233132436277266,-76.4325793499641,assault,0.18,2020-11-07
44.22516842282412,-76.47839646431412,fraud,0.16,2017-11-11
44.21341926802264,-76.43587027618047,vandalism,0.93,2019-06-26
44.23014121062821,-76.4736558479082,drug offense,0.47,2017-04-04
44.2200141020092,-76.47055358772742,vandalism,0.93,2016-04-06
44.22563633942004,-76.47961408836227,assault,0.83,2021-05-28
44.24315626458989,-76.47155926662172,public disturbance,0.64,2023-11-04
44.234733855498874,-76.48830946979535,drug offense,0.79,2023-06-02
44.22970802621177,-76.4809259676144,public disturbance,0.12,2016-05-16
44.26914378573107,-76.4911052145861,assault,0.18,2016-11-12
44.21430917736803,-76.43424715196281,burglary,0.96,2023-07-21
44.245019671287416,-76.47775347439766,assault,0.88,2017-05-26
44.21751513058366,-76.44750121337258,fraud,0.13,2016-01-09
44.248651748271236,-76.46112766468167,theft,0.11,2016-02-03
44.24932317694159,-76.43004002531414,drug offense,0.51,2022-06-30
44.22371797582611,-76.50677800500847,public disturbance,0.22,2017-09-03
44.2292837142722,-76.47534338856673,fraud,0.62,2018-03-08
44.22733035413586,-76.45277253359134,vandalism,0.92,2015-08-12
44.25883441199651,-76.49301694241464,drug offense,0.46,2021-10-31
44.21580649384408,-76.50319759756185,drug offense,0.4,2021-04-03
44.22692467150637,-76.495339910304,theft,0.43,2019-09-07
44.22292103054128,-76.47405241030019,fraud,0.31,2023-06-16
44.222532657356325,-76.49309891906798,fraud,0.18,2022-04-13
44.224529864334805,-76.47975937679358,assault,0.53,2019-11-24
44.228173260416746,-76.47273154879915,theft,0.73,2019-10-04
44.22089984417806,-76.48482851325765,vandalism,0.45,2016-04-09
44.24303018284197,-76.47078696052769,fraud,0.72,2016-11-16
44.23369844471244,-76.46121982337188,assault,0.61,2019-10-05
44.22173992339616,-76.47749621808333,public disturbance,0.79,2018-07-31
44.237810527036245,-76.45739308391461,public disturbance,0.9,2023-01-30
44.23509326056268,-76.47558264461662,fraud,0.23,2018-08-14
44.250612836311014,-76.4572599059873,theft,0.31,2016-01-17
44.24326000036005,-76.47289118932983,vandalism,0.28,2020-11-18
44.2282338505372,-76.49575348959873,drug offense,0.69,2015-09-12
44.24326449613253,-76.50280347024236,fraud,0.55,2023-04-10
44.26063054759477,-76.44813913726738,vandalism,0.37,2022-04-12
44.24559265427559,-76.49612220507365,assault,0.83,2018-09-18
44.21383196850124,-76.50630001345174,public disturbance,0.6,2016-11-02
44.255034115538116,-76.4616830679544,public disturbance,0.58,2019-01-28
44.25494728072991,-76.44309288417922,burglary,0.51,2020-12-03
44.22968572554326,-76.49251589378348,drug offense,0.82,2019-11-23
44.22019766277949,-76.48319882640105,theft,0.15,2018-12-02
44.22433992150652,-76.45503542246354,theft,0.52,2022-06-04
44.25583139434497,-76.44284743406922,theft,0.73,2015-04-29
44.26399839149704,-76.43594056527944,vandalism,0.8,2017-10-27
44.22990301249373,-76.48973849011948,vandalism,0.92,2017-08-17
44.25272498168257,-76.50849536136225,public disturbance,0.85,2016-08-12
44.23366038272683,-76.47662495426967,drug offense,0.8,2017-06-21
44.23155867679853,-76.4925117613478,public disturbance,0.38,2019-07-23
44.230690090752084,-76.49157501509832,drug offense,0.43,2016-08-29
44.26945549363736,-76.50713371756753,drug offense,0.96,2019-09-29
44.22919013742,-76.4724127793348,public disturbance,0.41,2023-01-26
44.236154853355146,-76.43320913378909,public disturbance,0.41,2017-10-21
44.2609727576265,-76.47398564491776,public disturbance,0.99,2021-10-05
44.23969130392768,-76.48085124212199,assault,0.11,2021-01-21
44.245829775838075,-76.4872882640337,burglary,0.33,2020-06-23
44.22429904108442,-76.46235049267065,assault,0.49,2015-12-14
44.24241535564713,-76.46139114897741,fraud,0.2,2023-05-20
44.2699123004641,-76.43734213257305,drug offense,0.83,2020-05-26
44.235524287685244,-76.47255837863173,drug offense,0.67,2018-11-02
44.23174773503693,-76.47426660907784,burglary,0.17,2022-01-18
44.228607962783634,-76.44900852607859,public disturbance,0.64,2021-07-31
44.22301275414456,-76.45145746994845,fraud,0.81,2022-06-06
44.262474813595986,-76.44543471213103,theft,0.72,2017-09-15
44.234192204897646,-76.47030514251202,fraud,0.61,2016-08-17
44.212644880516116,-76.50530722884923,theft,0.63,2021-08-10
44.213190551363205,-76.5027215518579,assault,0.65,2022-09-15
44.216999848845,-76.47325686311164,theft,0.26,2021-03-11
44.240799471167065,-76.46679738084809,drug offense,0.33,2017-01-12
44.21438722301609,-76.43267700105126,assault,0.18,2021-10-19
44.249760641595834,-76.50001444853167,burglary,0.89,2018-11-07
44.24055436262977,-76.49423058826765,theft,0.18,2023-06-17
44.2255396856369,-76.47851409735017,drug offense,0.86,2020-05-03
44.233373109634535,-76.48346585369995,fraud,0.14,2015-07-25
44.24102357496331,-76.46530508001447,fraud,0.53,2017-09-25
44.22692762542563,-76.44839040510455,vandalism,0.91,2015-10-24
44.26083829239219,-76.4712866576494,fraud,0.68,2020-03-31
44.25288488672621,-76.5068439319386,assault,0.42,2023-12-28
44.228417794357824,-76.47372392283124,public disturbance,0.56,2020-03-18
44.260898332508,-76.48448726511707,public disturbance,0.19,2018-12-26
44.24768594385566,-76.50702739440175,fraud,0.13,2021-08-27
44.227257433992165,-76.4771476993075,public disturbance,0.19,2022-10-06
44.2129409915991,-76.45199204935422,assault,0.6,2021-10-25
44.22136127015826,-76.47804920065289,public disturbance,0.86,2022-12-11
44.230187873291,-76.48844541218372,drug offense,0.8,2018-12-15
44.24132486874304,-76.45602951610978,public disturbance,0.14,2016-03-04
44.25519557663616,-76.50459725188165,assault,0.36,2017-05-06
44.23886419475552,-76.47726578417402,public disturbance,0.39,2015-10-07
44.254229919868365,-76.4548018958046,drug offense,0.26,2017-02-08
44.24314544259772,-76.48499319892585,burglary,0.11,2022-11-11
44.23061918779828,-76.49805884547638,fraud,0.72,2015-02-06
44.263566245613845,-76.48043141279842,drug offense,0.94,2021-01-13
44.24619792390807,-76.47982870123536,assault,0.68,2020-05-26
44.23448603737874,-76.4342096238274,fraud,0.64,2023-07-04
44.24443200333158,-76.48158269952893,assault,0.72,2022-12-17
44.24890577363034,-76.48870222678998,assault,0.68,2019-02-14
44.23856776539838,-76.49791023101514,assault,0.42,2020-12-29
44.256121167317495,-76.4560935224555,assault,0.16,2018-01-09
44.242960511467125,-76.50962551816932,burglary,0.97,2016-01-31
44.23014284758269,-76.4624916897691,fraud,0.8,2017-07-29
44.22789453871111,-76.49645049549996,vandalism,0.18,2016-09-24
44.229304732875406,-76.43650278607143,public disturbance,0.39,2015-02-23
44.23075996237164,-76.49234808291125,fraud,0.54,2019-04-08
44.262491064245665,-76.50522081725322,theft,0.2,2016-05-31
44.267170625718116,-76.49095480705692,drug offense,0.89,2016-10-21
44.233059710848124,-76.43623351822404,vandalism,0.41,2023-03-04
44.246526577454745,-76.49393581372338,theft,0.48,2015-09-23
44.24671150566119,-76.4725150383017,vandalism,0.68,2016-01-26
44.238955818017466,-76.48240752942996,drug offense,0.35,2019-11-25
44.223686050542945,-76.43182874135194,burglary,0.25,2023-04-07
44.22840635529181,-76.47982511870876,theft,0.27,2018-02-22
44.240168483781446,-76.49742859730918,vandalism,0.42,2020-04-03
44.22929123118692,-76.48529613395513,assault,0.3,2018-10-31
44.243118093658566,-76.4722477499209,assault,0.52,2019-09-18
44.23721306584131,-76.4572963443892,fraud,0.19,2021-12-09
44.21584985318873,-76.44189813265616,drug offense,0.72,2023-04-14
44.22820957890515,-76.48629185101937,drug offense,0.64,2015-06-25
44.24490964572489,-76.49400178515721,theft,0.49,2022-06-26
44.2469221441534,-76.47025796358763,fraud,0.81,2023-08-28
44.26907702519582,-76.43469590290896,burglary,0.36,2021-04-22
44.26399542746621,-76.46595780511052,drug offense,0.85,2018-02-25
44.24577101828086,-76.46369128221018,burglary,0.49,2023-05-22
44.2565823480167,-76.48737279852445,public disturbance,0.6,2021-03-25
44.260128066748166,-76.43486072539511,drug offense,0.89,2017-12-30
44.263894073909995,-76.48516501983616,public disturbance,0.76,2019-11-23
44.26311550580545,-76.44935277058462,theft,0.41,2022-04-04
44.246981943034974,-76.47585302412656,drug offense,0.11,2015-03-05
44.24812409835251,-76.45992326963093,vandalism,0.22,2023-02-24
44.22099224189921,-76.48903970706601,fraud,0.12,2017-07-12
44.24395602411996,-76.47580647327885,theft,0.31,2019-07-31
44.23839009780203,-76.4848732397686,burglary,0.92,2020-06-27
44.26966129075922,-76.46345683737187,vandalism,0.44,2021-06-18
44.26494621709289,-76.43517759558381,fraud,0.54,2022-03-24
44.24302434154855,-76.49792937741694,burglary,0.64,2016-09-14
44.25360510978946,-76.49522553464487,vandalism,0.28,2018-11-17
44.24905105539135,-76.4825108058544,assault,0.73,2022-07-20
44.22084584621642,-76.49060017697421,drug offense,0.88,2017-12-17
44.22194818763843,-76.44013563322443,theft,0.85,2016-05-19
44.214428826413744,-76.43426187110124,theft,0.55,2016-02-20
44.2252887795777,-76.46137752779431,fraud,0.27,2016-07-06
44.22484245557284,-76.47569353378529,assault,0.88,2022-11-30
44.23750695293855,-76.48903098280103,theft,0.93,2022-11-15
44.24619897454075,-76.4909483484165,drug offense,0.65,2020-05-20
44.21681718264761,-76.44363199567806,drug offense,0.29,2019-05-22
44.26249468703998,-76.49815706535462,burglary,0.9,2023-04-05
44.2202839712173,-76.48484084837898,burglary,0.53,2015-04-10
44.22626782217247,-76.48726266362576,vandalism,0.77,2016-01-30
44.24898540367401,-76.43459685193473,fraud,0.34,2016-06-23
44.25918925914173,-76.47735982915256,public disturbance,0.78,2016-05-04
44.24954063795311,-76.48213715741299,theft,0.64,2023-12-30
44.238549612618016,-76.46444982221468,public disturbance,0.62,2021-02-06
44.248454409008396,-76.45645854340003,fraud,0.76,2021-05-01
44.24436892322364,-76.47048273123549,drug offense,0.8,2023-03-06
44.26307623024627,-76.43072386305712,drug offense,0.61,2015-08-27
44.223210471452575,-76.43040603206512,burglary,0.64,2016-01-24
44.22840334890536,-76.47103643551952,assault,0.12,2020-11-11
44.21333121470415,-76.48497136851229,public disturbance,0.13,2019-05-07
44.21830009393957,-76.45755932554617,public disturbance,0.3,2018-07-06
44.24437034498502,-76.470274683932,theft,0.43,2018-06-27
44.247954525179765,-76.4446899897379,theft,0.2,2022-04-16
44.24903312544635,-76.48793947658177,public disturbance,0.28,2020-12-22
44.26778594604856,-76.43168139876828,public disturbance,0.98,2022-09-22
44.26500394118494,-76.48974130952848,theft,0.62,2018-08-08
44.24432621064797,-76.5030374803705,fraud,0.81,2022-06-05
44.22344548462672,-76.4917386464591,theft,0.79,2016-11-11
44.26899037844296,-76.46144913457782,public disturbance,0.28,2017-11-13
44.22632159570839,-76.46761203968303,assault,0.81,2018-02-16
44.21112429103801,-76.49651656190721,theft,0.35,2016-03-06
44.2575127592889,-76.49092166217976,drug offense,0.86,2023-12-17
44.21458977515729,-76.47285724821332,assault,0.53,2021-06-29
44.238108731348795,-76.43827420417972,vandalism,0.58,2023-04-16
44.21204263803786,-76.43138387555545,vandalism,0.55,2019-11-25
44.24640023696084,-76.47142628899908,vandalism,0.44,2015-05-30
44.257877806114344,-76.50667440223323,drug offense,0.57,2022-02-17
44.22533799829497,-76.4774451309385,assault,0.43,2020-09-10
44.2281592146484,-76.4778360548158,drug offense,0.63,2020-02-03
44.23935715353701,-76.45760213949538,drug offense,0.26,2023-03-24
44.26640711171644,-76.46057387418661,public disturbance,0.79,2022-04-18
44.21640954243799,-76.50454238656184,fraud,0.35,2018-01-01
44.24579141432966,-76.49505665070623,drug offense,0.22,2022-06-23
44.25497950727522,-76.49360665101786,assault,0.95,2021-05-11
44.26478572746711,-76.48150908656301,fraud,0.72,2020-01-02
44.24947200893895,-76.49045355411735,burglary,1.0,2019-08-22
44.21201660677742,-76.44557448948176,assault,0.72,2018-01-02
44.229805415817204,-76.49646966164778,theft,0.83,2015-06-24
44.2492683502894,-76.47505035350468,drug offense,0.27,2018-03-29
44.26934556495243,-76.44640493495466,public disturbance,0.13,2017-12-28
44.23544813314856,-76.50161352515765,assault,0.35,2023-05-22
44.21855325884291,-76.49710612149978,drug offense,0.44,2017-08-16
44.22034194361139,-76.47325800717323,public disturbance,0.81,2017-11-29
44.226271523060774,-76.4383301599098,public disturbance,0.65,2021-10-05
44.22134122262066,-76.45391088050748,assault,0.37,2019-12-11
44.23464463414315,-76.49189299761599,burglary,0.4,2015-06-14
44.234290685503396,-76.47264454118177,assault,0.23,2022-03-02
44.24911761855288,-76.4547436878595,fraud,0.15,2016-06-06
44.23581337072934,-76.49425228439169,assault,0.56,2017-01-31
44.214051674001155,-76.49193059074726,burglary,0.58,2017-01-25
44.230845574131074,-76.49534767744927,vandalism,0.94,2016-12-19
44.21688580753994,-76.46421074408038,public disturbance,0.96,2016-01-06
44.26653256054608,-76.49583952829629,assault,0.1,2019-05-02
44.24110422397163,-76.49537052357375,public disturbance,0.71,2019-03-08
44.221735157553816,-76.46500423950783,vandalism,0.81,2023-01-03
44.226151391579414,-76.47483262768351,vandalism,0.34,2023-04-24
44.26421602505463,-76.48052781014157,fraud,0.34,2018-02-06
44.24844909946576,-76.49529894867115,fraud,0.43,2019-09-27
44.214554226436846,-76.44669914633342,drug offense,0.79,2023-02-05
44.21943406342584,-76.4554605001235,drug offense,0.24,2023-05-29
44.21974836453347,-76.4647147227603,drug offense,0.26,2019-08-02
44.2609978703938,-76.48784342994095,burglary,0.25,2015-04-03
44.25870547627332,-76.46472544105764,theft,0.31,2019-03-28
44.23286908819897,-76.48024150968043,theft,0.96,2017-12-07
44.26753347052974,-76.45821781727669,vandalism,0.36,2019-04-25
44.212414212302804,-76.44552211555293,burglary,0.2,2019-03-22
44.22265161385233,-76.4390386717687,vandalism,0.67,2020-05-05
44.268821977347784,-76.46218241758443,public disturbance,0.27,2023-03-26
44.26702058092727,-76.45213167626773,assault,0.88,2016-12-26
44.25166532737718,-76.49656917506466,drug offense,0.83,2015-07-01
44.24613483338314,-76.47961118380155,burglary,0.92,2022-05-29
44.235572907508605,-76.45512937770968,vandalism,0.21,2021-02-09
44.24541599021072,-76.48026820262224,theft,0.16,2023-06-15
44.23532646148969,-76.49493528668661,drug offense,0.38,2021-03-03
44.241864891203164,-76.4338423904607,vandalism,0.71,2022-11-29
44.22115546925376,-76.48730065108542,assault,0.44,2022-01-15
44.230666009692456,-76.48260345826493,burglary,0.93,2018-04-28
44.220930678597284,-76.49578276754914,vandalism,0.99,2018-07-17
44.220906969704444,-76.47411085108746,burglary,0.48,2022-09-19
44.255946420863054,-76.47245204634058,public disturbance,0.49,2020-07-11
44.22347282826777,-76.50209247430136,fraud,0.58,2016-10-31
44.22962504404329,-76.48271706469055,drug offense,0.3,2023-07-23
44.2611405683106,-76.44392765428817,assault,0.8,2017-01-25
44.211400128884854,-76.47478944767047,assault,0.67,2017-04-17
44.241808933483775,-76.4886918168434,public disturbance,0.46,2020-07-31
44.23710666259242,-76.46455835447829,public disturbance,0.3,2021-10-24
44.24963491232105,-76.4779036862455,burglary,0.6,2017-07-07
44.259991674774895,-76.48388730571975,burglary,0.97,2015-10-31
44.24628664683196,-76.47646051302858,theft,0.94,2015-12-22
44.223757904423955,-76.5058839509964,public disturbance,0.28,2017-07-08
44.22562908781223,-76.47452860189635,burglary,0.9,2023-10-01
44.22975099227927,-76.46174391337335,public disturbance,0.26,2022-10-30
44.24941370859409,-76.48036847650955,fraud,0.4,2020-06-13
44.23580033215523,-76.457162338159,burglary,0.6,2015-04-15
44.2233467857559,-76.49116509875486,drug offense,0.12,2016-12-15
44.24018077651445,-76.48496499199469,assault,0.55,2022-03-30
44.24879467627894,-76.47542450608341,assault,0.13,2021-10-02
44.22283424643873,-76.43835613779923,drug offense,0.41,2023-01-01
44.24819834072178,-76.46542364967115,theft,0.87,2015-03-29
44.217845870359376,-76.49714489716762,theft,0.97,2022-10-01
44.23502432606176,-76.48929106196542,vandalism,0.94,2019-12-08
